index,name,activity,celebrity_indice,phone_number,web_site,adresse
2170,Aidevoyageur,Agence de voyages,N/A N/A,69 25 92 92,N/A,02 BP 2582
2171,TIMMO SA,Agence immobilière,"5,0 (1)",21 31 62 62,https://www.timmosa.com/,1438 Ave Jean-Paul II
2172,Agence Beninoise pour l'Environnement ABE,Bureau de l'environnement,"3,8 (129)",21 30 45 56,http://www.abe.bj/,9923+XWR
2173,ENVIDEV,Consultant en environnement,"4,5 (2)",91 51 30 30,N/A,01BP1543
2174,ONG Sauvons l'environnement Bénin,Organisme à but non lucratif,N/A N/A,66 32 67 80,N/A,99PQ+Q63
2175,EL OLAM GIBHOR,Agence de recrutement,"4,4 (35)",61 19 53 17,https://el-olam-gibhor.business.site/,Rue 3.149
2176,DGDU/Ministère du Cadre de Vie,Service d'assainissement,"4,1 (10)",21 33 15 71,N/A,PK3.5
2177,Ong Ewe Tutu,Organisation de protection de l'environnement,N/A N/A,97 29 00 41,N/A,N/A
2178,ONG CesaRen (Cercle pour la sauvegarde des ressources naturelles),Association ou organisation,N/A N/A,https://www.google.com/maps/place/ONG+CesaRen+%28Cercle+pour+la+sauvegarde+des+ressources+naturelles%29/data=!4m7!3m6!1s0x102357cb94b64fd1:0xc70d2e434ed78918!8m2!3d6.3521344!4d2.3559783!16s%2Fg%2F11mvw24zb4!19sChIJ0U-2lMtXIxARGInXTkMuDcc?authuser=0&hl=fr&rclk=1,N/A,"l'agence béninoise pour l'environnement, Juste, après ABE"
2179,Le Rond Point (LRP),Agence événementielle,"4,5 (19)",62 80 40 44,N/A,0000
2180,Trinity Events,Agence événementielle,"4,0 (1)",97 14 55 56,N/A,"9C4Q+784, Rue 866"
2181,ADJINANKOU GROUP | Agence de Communication au Bénin,Agence de publicité,"4,8 (5)",62 79 79 18,http://www.adjinankougroup.com/,62 79 79 18
2182,Delice de Nelice,Agence événementielle,"5,0 (1)",65 88 63 40,N/A,Rue placodji
2183,Evenemenciel,Agence événementielle,"2,9 (9)",21 31 60 60,N/A,C 124 Zongo Ehuzu 01 Boite P 22 RP
2184,KINI-KINI Bénin,Agence de publicité,"4,2 (33)",94 71 00 00,http://www.kini-kini.com/,9F7X+MGR
2185,CARRE DESIGN,Agence événementielle,"3,4 (5)",61 52 12 14,http://www.carredesign-africa.com/,Ave Clozel
2186,FESTIDAYS,Agence événementielle,N/A N/A,95 95 58 08,N/A,Espace ATAO
2187,EVENTIK,Agence événementielle,"5,0 (4)",97 41 81 94,N/A,Avenue du Canada Cadjehoun
2188,DMK VOYAGE,Agence événementielle,"5,0 (4)",96 27 52 25,https://dmk-voyages.business.site/?utm_source=gmb&utm_medium=referral,Akpakpa
2189,DG EVENTS SERVICES,Agence événementielle,"4,3 (3)",95 15 08 77,N/A,Rue 333
2190,Knms sarl,Agence événementielle,"5,0 (2)",61 54 46 37,https://knms-sarl.business.site/?utm_source=gmb&utm_medium=referral,Cité vie nouvelle
2191,LA CENTRALE COMPANY,Agence de publicité,"4,8 (31)",51 51 51 38,N/A,Rue de l'église St Michel
2192,Alôvi Cica (Agence événementielle),Magasin d'ameublement et de décoration,"4,2 (5)",97 05 68 12,http://facebook.com/alovicicaevent,"99RX+6M7, Rue 2650"
2193,Eclat Event et Logistics,Agence événementielle,N/A N/A,99 04 25 25,https://eclateventetlogistics.business.site/?utm_source=gmb&utm_medium=referral,Rue 1501
2194,Cris’events,Agence événementielle,N/A N/A,96 21 51 86,N/A,01 bp 122
2195,JNG Events & Weddings,Organisateur d'événements,"4,8 (32)",95 97 46 47,https://jng-events-weddings.business.site/?utm_source=gmb&utm_medium=referral,"Vedoko, Zezounmè"
2196,Hawei Lingerie,Agence événementielle,N/A N/A,66 78 64 89,N/A,Qtier
2197,Primédia Bénin,Agence événementielle,"3,0 (1)",61 65 02 22,https://primediabenin.com/,Boulevard Steinmetz
2198,Hans Communication Events,Agence événementielle,"4,0 (1)",66 43 79 15,N/A,N/A
2199,PASSION DE TABLES,Agence événementielle,N/A N/A,95 83 33 33,N/A,9CGC+MH
2200,Urban Events,Agence événementielle,N/A N/A,97 12 65 87,N/A,076 369
2201,Event's House,Agence événementielle,N/A N/A,95 13 50 33,N/A,02Bp260 Gbégamey Lot 759
2202,Service Surprise,Agence événementielle,"5,0 (1)",66 94 15 09,https://web.facebook.com/servicesurprise/,C/1504
2203,L'adresse S.A.R.L,Agence événementielle,N/A N/A,97 55 38 77,N/A,00229
2204,Ary's Event Planner,Agence événementielle,N/A N/A,91 94 51 45,N/A,206 rue Delcasse
2205,DESIBELLES FÊTES,Agence événementielle,"3,4 (29)",96 96 75 76,N/A,Agori Aledjo
2206,Saveurs d'Éden,Agence événementielle,N/A N/A,96 79 69 78,https://saveurs-deden229.business.site/?utm_source=gmb&utm_medium=referral,Etoile rouge
2207,Event's House,Agence événementielle,N/A N/A,https://www.google.com/maps/place/Event%27s+House/data=!4m7!3m6!1s0x10235533f3c3c311:0xae584fe5a1fda9a3!8m2!3d6.3636195!4d2.4061402!16s%2Fg%2F11hf7wt2h0!19sChIJEcPD8zNVIxARo6n9oeVPWK4?authuser=0&hl=fr&rclk=1,N/A,02 bp 260
2208,LAYLO SOLUTIONS,Agence événementielle,"5,0 (1)",67 11 35 35,https://laylo-solutions.business.site/?utm_source=gmb&utm_medium=referral,Cotonou Womey
2209,Guézul Surprise Events,Agence événementielle,N/A N/A,94 95 37 90,N/A,N/A
2210,Plurielle,Société de production vidéo,"4,6 (14)",97 98 20 72,N/A,97 98 20 72
2211,ORIA BUSINESS CENTER,Agence événementielle,N/A N/A,69 48 30 30,https://oria-business-center.business.site/,07BP404
2212,C & P Partners,Agence événementielle,N/A N/A,95 21 22 33,https://c-p-partners.business.site/?utm_source=gmb&utm_medium=referral,01 BP 1403
2213,WINNER GATE SERVICE,Agence événementielle,"5,0 (2)",97 10 47 84,https://winner-gateservice.business.site/?utm_source=gmb&utm_medium=referral,100m de la pharmacie
2214,GG Events,Agence événementielle,N/A N/A,64 15 80 80,N/A,Rue 2604
2215,B.T.U Services,Agence événementielle,N/A N/A,97 99 77 09,N/A,97 99 77 09
2216,ATL & COMPAGNIE SA,Siège social,"4,8 (5)",96 86 12 98,https://atl-compagnie-sa.business.site/?utm_source=gmb&utm_medium=referral,Rue 1719B
2217,Massali Events,Agence événementielle,N/A N/A,94 34 04 46,https://www.facebook.com/massalievents/,Stade de l'amitié Eglise catholique de setovi première rue à gauche maison 112
2218,EMMAC Corporation,Cabinet de recrutement,"4,6 (12)",95 04 08 08,https://emmaccorporation.business.site/?utm_source=gmb&utm_medium=referral,Rue 236
2219,Acuarela Events,Siège social,"4,0 (2)",67 63 66 36,http://aanda.events/,67 63 66 36
2220,Tres simple market,Agence événementielle,"5,0 (1)",62 53 67 26,N/A,C/1413 houeyiho tanou 62536726
2221,Floraison Décoration,Agence événementielle,N/A N/A,67 35 66 98,N/A,229
2222,KAWERU GROUP,Agence événementielle,N/A N/A,52 29 29 74,https://www.kawerugroup.com/,229
2223,LUMENA EVENTS,Agence événementielle,N/A N/A,97 48 30 33,N/A,O72BP 15
2224,Agence Digitale SKM,Agence de marketing,"4,8 (15)",91 74 44 44,http://www.agence-skm.com/,"Rue 959B, Porte 22"
2225,Wiz Event's,Agence événementielle,N/A N/A,97 71 77 03,N/A,97 71 77 03
2226,Phoenix Agency,Organisateur d'événements,"5,0 (3)",62 89 66 63,N/A,62 89 66 63
2227,Hiboo Communication Afrique SA,Agence de marketing,"4,0 (1)",95 95 19 42,http://www.hiboocommunication.com/,05 BP 1230
2228,Bel Etoile Events,Agence événementielle,N/A N/A,96 48 76 75,https://beletoileevents.business.site/?utm_source=gmb&utm_medium=referral,96 48 76 75
2229,Shadam Events,Agence événementielle,N/A N/A,96 96 94 96,N/A,N/A
2230,NATUREL INNOVE PLUS (NIP),Agence événementielle,N/A N/A,97 30 28 91,https://naturelinnoveplus.business.site/?utm_source=gmb&utm_medium=referral,97 30 28 91
2231,AJBK Services,Agence événementielle,N/A N/A,95 80 08 24,N/A,01BP9038
2232,Elishama'sWorld,Agence événementielle,N/A N/A,40 71 61 71,N/A,N/A
2233,Oro Communication,Agence de publicité,"4,3 (4)",53 97 97 30,https://orocommunication.com/,"Route de l’aéroport, Lot N°643 C Les Cocotiers"
2234,Timagine events et création 360°,Agence de marketing,"3,0 (1)",95 24 37 39,N/A,"9CHC+R8H, Rue 522"
2235,INOV AGENCE,Organisateur d'événements,"5,0 (1)",66 53 92 57,N/A,01 bp cotonou 01
2236,Timagine events et création 360°,Agence de marketing,N/A N/A,95 24 37 39,N/A,St Michel en face de la mairie du 7ième arrondissement Carré 275/N Cotonou
2237,EMPIRE EVENEMENTIEL,Agence de marketing,N/A N/A,91 22 22 22,https://groupeempire.com/,"994V+J97, Piste Amalco"
2238,Agence Évènementielle SEGAN,Commutateur téléphonique,N/A N/A,65 74 64 02,N/A,N/A
2239,Harmonies,Agence de publicité,"4,0 (1)",64 73 13 13,http://fwa-harmonies.net/,"06bp591, 1679, Boulevard Saint Michel, Maromilitaire"
2240,BABKI,Magasin d'ameublement et de décoration,"4,0 (2)",97 82 67 67,N/A,9CFH+HFJ
2241,Salle des fêtes ESPACE O,Festival hall,"4,4 (29)",66 64 32 57,N/A,Rue 2137
2242,jb telecom,Agence événementielle,"3,5 (8)",+233 24 892 0213,http://www.jbtelecoms.com/,Rue 1493
2243,Grafico Group,Agence de publicité,"4,7 (7)",66 37 11 16,http://graficogroup.com/,99WH+3J9
2244,Ayòdé Communication & Events,Organisateur d'événements,N/A N/A,97 55 38 77,https://ayode-communication.business.site/?utm_source=gmb&utm_medium=referral,02 BP 1469
2245,God Light Bid,Organisateur d'événements,"5,0 (2)",96 18 12 40,N/A,02BP362
2246,Agence De Visibilité Web,Agence de publicité,"5,0 (133)",97 49 27 87,https://agencedevisibiliteweb.business.site/,"route Maria Gléta Lat., long.6.4555, 2.3511 00229"
2247,TMA Afrique,Agence événementielle,N/A N/A,61 33 82 89,https://tma-afrique.business.site/?utm_source=gmb&utm_medium=referral,N/A
2248,Agence de référencement local à Cotonou,Service de marketing Internet,"5,0 (2)",97 26 06 55,https://agencedereferencementlocalseo.business.site/?utm_source=gmb&utm_medium=referral,06 BP 711
2249,MahDa Group Multiservices,Organisateur d'événements,N/A N/A,56 73 51 50,N/A,56 73 51 50
2250,Orcetika Events,Organisateur d'événements,N/A N/A,99 43 64 64,N/A,9C83+845
2251,Agence immobilière Ladynad Immo,Agence immobilière,"4,6 (33)",96 61 26 49,N/A,"Immeuble BOCO, Quartier Menontin, Rue du collège Martin Luther King"
2252,Tourisme Pro Évent,Agence de voyages,N/A N/A,97 99 77 09,https://www.facebook.com/Tourisme-Pro-%C3%89vent-Services-111727333982807/,9CPH+RCG
2253,Cello Events,Organisateur d'événements,N/A N/A,97 96 13 93,N/A,02
2254,357 Entertainment,Concepteur de sites Web,"4,3 (6)",97 62 27 52,https://357-entertainment.business.site/?utm_source=gmb&utm_medium=referral,Godomey
2255,COFFA BUSINESS SARL,Agence événementielle,N/A N/A,51 37 09 49,http://www.coffabusiness.com/,Gbodjè
2256,Décor Action Evènementiel,Organisateur d'événements,N/A N/A,97 76 42 34,N/A,00229
2257,Centre de formation ONG Bouge,Agence fédérale d'indemnisation,"5,0 (1)",https://www.google.com/maps/place/Centre+de+formation+ONG+Bouge/data=!4m7!3m6!1s0x1024bb189c9c14f5:0xce45f38c338ce5f3!8m2!3d6.6275442!4d2.249265!16s%2Fg%2F11qpshrbb9!19sChIJ9RScnBi7JBAR8-WMM4zzRc4?authuser=0&hl=fr&rclk=1,N/A,Wibatin / Sékou
2258,Direction de l'Emigration et de l'Immigration,Service d'immigration et de naturalisation,"3,8 (108)",21 31 56 44,https://dei.gouv.bj/,1278 Ave Jean-Paul II
2259,FGA du Bénin: Fonds de Garantie Automobile,Agence d'assurance,"4,4 (10)",https://www.google.com/maps/place/FGA+du+B%C3%A9nin:+Fonds+de+Garantie+Automobile/data=!4m7!3m6!1s0x102355f8d6a356b5:0x640c26504994b4b6!8m2!3d6.3724987!4d2.390697!16s%2Fg%2F11r8qbfwqq!19sChIJtVaj1vhVIxARtrSUSVAmDGQ?authuser=0&hl=fr&rclk=1,N/A,Unnamed Road
2260,LogerChic,Agence immobilière,"4,3 (48)",95 52 52 62,https://logerchic.com/,"Lot 999 Maison KPATINDE, Rue 516"
2261,GRC IMMOBILIER,Agence immobilière,"4,4 (10)",51 51 90 54,N/A,"Jéricho, 04 Bp, 1451 C/0660"
2262,IMMOSUD BENIN,Agence immobilière,"4,6 (5)",66 39 40 41,https://www.immosud-benin.com/,499 Boulevard Steinmetz
2263,BENIN-IMMO,Agence immobilière,"4,6 (127)",66 44 84 84,http://www.benin-immo.com/,"Fidjrossè Calvaire, Immeuble orange à côté de Sun Beach Hôtel"
2264,GANDA Immobilier et Construction,Agence immobilière,"4,4 (39)",54 90 08 05,http://www.gandaimmobilier.com/,"Kindonou, immeuble à côté de la station Ewell Cotonou"
2265,Agence immobilière Ladynad Immo,Agence immobilière,"4,6 (33)",96 61 26 49,N/A,"Immeuble BOCO, Quartier Menontin, Rue du collège Martin Luther King"
2266,PEKIN SARL,Agence immobilière,"4,4 (17)",96 33 12 21,http://www.pekinsarl.com/,96 33 12 21
2267,Agence Immobilière BENIN HOUSE,Agence immobilière,"4,5 (22)",95 39 03 03,https://www.beninhouse.com/,Carré 3950
2268,FOCAL-STMA Immobilier,Agence immobilière,"5,0 (5)",97 19 54 14,https://focalstma.business.site/?utm_source=gmb&utm_medium=referral,00229
2269,Link Immobilier,Agence immobilière,"4,6 (5)",94 73 53 83,https://linkimmobilier.bj/,Sikecodji Rue de la place bicentenaire
2270,VM IMMOBILIER,Agence immobilière,"5,0 (3)",68 99 10 10,N/A,Rue 1533
2271,DIASPORA IMMO BENIN,Agence immobilière,"4,5 (4)",97 90 95 95,N/A,01 BP 4692 COTONOU 962 LOT 227 Ayélawadjé Akpakpa
2272,AGENCE IMMOBILIÈRE DE LA CITÉ,Agence immobilière,"4,8 (5)",67 91 99 37,https://www.agenceimmocite.com/,O1BP1193 Cotonou /cité Houéyiho villa N3 allée des flamboyants
2273,KABOD BENIN IMMO,Agence immobilière,"5,0 (3)",97 27 00 00,https://www.goafricaonline.com/bj/514816-kabob-immo-agences-immobilieres-cotonou-benin,"Rue 2043, N° 478 Africando AKPAKPA"
2274,ARMAG IMMOBILIER,Promoteur immobilier,"4,5 (14)",54 00 77 77,https://www.armag-immobilier.com/,"Espace Dina, Boulevard Saint Michel"
2275,Bolive Business Inter (Immobilier Bénin),Agence immobilière,"4,6 (7)",96 91 09 01,http://www.bolivebusinessinter.bj/,Derrière commissariat vodjè cotonou
2276,Agence immobilière Bénin immobilier (Plateforme Des Agences Immobilières Du Bénin),Agence immobilière,"4,0 (9)",96 73 83 29,http://www.benin-immobilier.com/,C/3470
2277,Agence Immobilière ITTEC Plus sarl,Agence immobilière,"4,6 (9)",69 96 30 30,https://ittecplusbenin.com/,99Q6+M3Q
2278,immo Bénin construction,Agence immobilière,"4,5 (8)",94 91 91 38,N/A,"99RR+FH9, Rue 2650"
2279,ABC IMMOBILIUM,Agence d'immobilier d'entreprise,"4,0 (2)",60 61 24 20,N/A,01 BP 7059
2280,Groupe refuge SARL Jéricho,Agence immobilière,"4,0 (4)",96 60 60 93,N/A,"9CCG+VHH, Rue 508"
2281,ML VISION IMMO,Agence immobilière,"4,7 (3)",52 02 55 55,https://mlvisionimmo.fr/,LOT : 535
2282,GOTA INTERNATIONAL GROUP,Agence immobilière,"4,6 (22)",97 48 22 20,https://www.gotainternational.com/,"2eme etage immeuble Ecobank, Boulevard Saint Michel"
2283,NM IMMOBILIER BY K.P.A,Consultant immobilier,"5,0 (1)",66 88 16 18,N/A,"9C8W+7JX, Rue 1414A"
2284,Cyr Service's Plus,Agence immobilière,"5,0 (7)",97 77 02 79,N/A,444
2285,RÉSIDENCE JERICHO COTONOU,Résidence hôtelière,"4,0 (157)",95 57 52 59,N/A,N/A
2286,Space home immobilier,Agence d'immobilier d'entreprise,"4,0 (1)",98 35 74 80,N/A,"Avotrou gbégo, 0719, 0"
2287,yennenga real estate sarl,Agence immobilière,"5,0 (1)",94 80 42 41,https://www.facebook.com/YereaImmo/,AKPAKPA
2288,Tchémey Stores,Agence immobilière,"5,0 (1)",90 74 74 78,N/A,"9FM4+P97, Rue 1461"
2289,Thenel groupe,Agence immobilière,"4,8 (16)",91 47 47 45,N/A,07BP737
2290,RÉSIDENCE MEUBLÉ AKPAKPA 1,Agence immobilière,"5,0 (1)",60 21 21 21,N/A,"9F93+842, Ave du Nouveau Pont"
2291,Ikbal immobilier,Agence immobilière,N/A N/A,61 51 58 57,N/A,06 BP 2192
2292,GRC Immobilier Akpakpa Sodjatinme,Agence immobilière,N/A N/A,63 69 18 65,N/A,"9F84+X5G, Ave du Nouveau Pont"
2293,Topo-Star,Agence immobilière,"5,0 (1)",https://www.google.com/maps/place/Topo-Star/data=!4m7!3m6!1s0x10235541317d7377:0xf5f6eb6107888041!8m2!3d6.3847554!4d2.4523088!16s%2Fg%2F11pxmbdx8_!19sChIJd3N9MUFVIxARQYCIB2Hr9vU?authuser=0&hl=fr&rclk=1,N/A,9FM2+WW3
2294,West Coast Property,Agence immobilière,"3,6 (14)",21 30 17 67,http://www.wcphouseresort.com/,"Avenue Jean Paul 2, Rte De L'Aéroport"
2295,Agence immobilière 2H PLUS (ZONGO),Agence immobilière,N/A N/A,97 88 81 67,http://www.2h-plus.com/,1030 Rue des Cheminots
2296,Vivi-Immo,Agent immobilier,"4,6 (5)",51 99 11 77,https://viviimmo.com/,9C6H+V8F
2297,BTECH SPACE COWORKING - LOCATION DE BUREAUX - INCUBATEUR ACCELERATEUR - FABLAB,Espace de coworking,"4,1 (43)",94 68 40 40,https://btechspace.com/,Acropole Immeuble Galerie des créateurs
2298,Caméo shell,Agence immobilière,"3,2 (14)",58 52 81 80,N/A,12ème arrondissement
2299,Benin Tous Services SAS,Agence immobilière,"4,9 (8)",60 00 75 51,N/A,229
2300,La Malory Immobilier,Agence immobilière,"4,2 (5)",66 41 83 36,N/A,Unnamed Road
2301,Groupe Franchise Immobilier Sarl,Agence immobilière,"5,0 (3)",63 24 24 05,N/A,441
2302,Innov'House,Expert immobilier,"4,2 (6)",97 81 90 35,https://kloo.me/Innov-House,"au bord des pavés en allant vers la von Lapin, Vêdoko, von Funaï"
2303,CHAP CHAP_EXPRESS_PRESSING &IMMO,Agence de location immobilière,N/A N/A,https://www.google.com/maps/place/CHAP+CHAP_EXPRESS_PRESSING+%26IMMO/data=!4m7!3m6!1s0x103cab8eb524363f:0xd2e01da1df53c65d!8m2!3d6.3771492!4d2.4643173!16s%2Fg%2F11t9jgt0wy!19sChIJPzYktY6rPBARXcZT36Ed4NI?authuser=0&hl=fr&rclk=1,N/A,9FG8+Q45
2304,Emergence Immobilier Bénin,Agence immobilière,"5,0 (2)",90 33 33 05,https://emergence-immobilier-benin.business.site/?utm_source=gmb&utm_medium=referral,90 33 33 05
2305,Locapat,Logement meublé,"4,2 (5)",52 26 94 64,http://www.locapat.fr/,Rue 1256C
2306,IMOLEASE KOUESSI MENONTIN,Agence de location immobilière,"3,9 (14)",61 41 03 03,http://imolease.com/,Rue 2.935
2307,TIMMO SA,Agence immobilière,"5,0 (1)",21 31 62 62,https://www.timmosa.com/,1438 Ave Jean-Paul II
2308,GESCIA BENIN - AGENCE PORTO NOVO,Agence immobilière,"4,5 (2)",51 20 87 78,http://www.gescia-benin.com/,99HQ+7F7
2309,FATH IMMOBILIER,Agence immobilière,"5,0 (1)",91 18 18 46,https://www.faithimmobilier.com/,"Cotonou Sainte Rita rue de l'église catholique de GBEDAGBA, 918 Abomey-Calavi"
2310,Scott le Positif,Agence d'immobilier d'entreprise,N/A N/A,97 77 02 96,https://scott-le-positif.business.site/?utm_source=gmb&utm_medium=referral,05bp366
2311,DIE-LAND SERVICES,Agence immobilière,"5,0 (2)",64 83 47 56,https://dielandservices.business.site/?utm_source=googlemybusiness&utm_medium=referral,"229 Cotonou, Carrefour Aïbatin"
2312,BEL GROUPE,Agence immobilière,"5,0 (2)",95 72 61 46,N/A,99CR+4F9
2313,Bénin Bulding Services,Agence immobilière,"3,7 (13)",67 67 36 31,http://www.bebservices.com/,Rue 2651
2314,MUTATIONS OIZIS TC,Agence d'immobilier d'entreprise,N/A N/A,97 08 72 72,https://agbodarius64.wixsite.com/monsite-1,Carré 262 Scoa
2315,ADK Corporate,Agence immobilière,"3,0 (4)",68 47 00 00,N/A,00229 Carrefour Fifadji Chabigon
2316,THENEL GROUPE,Agence immobilière,"5,0 (3)",91 47 47 45,N/A,"9CR2+C6V, Rue 2810"
2317,Golden immo,Agence immobilière,N/A N/A,56 74 68 04,N/A,Rue 1526
2318,ARA SERVICES BENIN,Agence immobilière,"4,1 (8)",61 45 66 66,N/A,Abomey-Calavi
2319,Triomphe immobilier,Agence immobilière,"5,0 (1)",97 77 07 47,N/A,996X+P46
2320,Benin Achat Immobilier,Agence immobilière,N/A N/A,61 10 00 04,N/A,229
2321,E-COYE IMMO,Agence immobilière,"5,0 (2)",60 60 79 69,https://e-coyeimmo.com/,00229
2322,PROXIMMO Votre Agence Immobilière,Agence immobilière,N/A N/A,94 29 89 32,N/A,"9C39+HHV, Rue 235"
2323,Ahs international group sarl,Agence immobilière,"5,0 (3)",96 96 76 27,N/A,"pigier benin, Agontinkon,immeuble en face de"
2324,BENIN VOYAGE AFRIQUE ONLINE,Agence de location de voitures,"4,0 (13)",+33 9 77 21 78 17,https://www.benin-voyage-afrique.online/,+33 9 77 21 78 17
2325,Djosac Immo,Agence immobilière,"5,0 (1)",66 56 00 56,N/A,Godomey
2326,Bathos Services Immo,Agence immobilière,"5,0 (2)",95 87 49 19,http://immo.bathosservicesltd.com/,Rue 2331
2327,Akp-service,Agence immobilière,N/A N/A,97 36 54 53,http://www.akp-service.com/,97 36 54 53
2328,AFRIQUE INGENIEURS CONSEIL SARL,Agence immobilière industrielle,"3,0 (1)",99 48 47 48,http://afic.site/,01 BP 9138
2329,Agence immobilière 2H PLUS (GBEGAMEY),Agence immobilière,N/A N/A,97 88 81 67,http://www.2h-plus.com/,9C65+9Q
2330,Bureau Théï Services Immobiliers,Agence immobilière,"5,0 (1)",https://www.google.com/maps/place/Bureau+Th%C3%A9%C3%AF+Services+Immobiliers/data=!4m7!3m6!1s0x1023550bbf955425:0xb5a60c75a03927b9!8m2!3d6.3835523!4d2.3986432!16s%2Fg%2F11jkcj7mlq!19sChIJJVSVvwtVIxARuSc5oHUMprU?authuser=0&hl=fr&rclk=1,N/A,07bp0383
2331,Ross Immo SARL,Agence immobilière,"5,0 (1)",52 52 00 00,N/A,997Q+FMP
2332,DURALIUM Immobilier & BTP,Agence immobilière,"3,7 (3)",97 24 97 89,N/A,"98F8+9WG, Unnamed Road"
2333,IMMOBILIER INNOVATION,Agence immobilière,"4,0 (1)",62 03 25 77,N/A,"00229, Appartement Cotonou"
2334,TIMMO SA,Agence immobilière,N/A N/A,98 42 24 24,https://www.timmosa.com/,01 BP 2003 RP
2335,Résidence meublé Aidjedo,Agence immobilière,N/A N/A,61 19 19 19,N/A,"9CHG+R8H, Rue 517"
2336,VIVRE CHEZ SOI S.A.,Société immobilière,"4,0 (1)",95 14 24 04,https://vivrechezsoisa.com/,08 BP 106 Tripostal
2337,ARRIS REAL ESTATE,Consultant immobilier,N/A N/A,https://www.google.com/maps/place/ARRIS+REAL+ESTATE/data=!4m7!3m6!1s0x102355aff9dde635:0x3e614f76f4137505!8m2!3d6.3604084!4d2.4300684!16s%2Fg%2F11v0r5k8sc!19sChIJNebd-a9VIxARBXUT9HZPYT4?authuser=0&hl=fr&rclk=1,N/A,"9C6H+4XW, Ave Van Vollenhoven"
2338,BIDOS SERVICES,Agence immobilière,"2,5 (4)",https://www.google.com/maps/place/BIDOS+SERVICES/data=!4m7!3m6!1s0x10235517d98955d9:0x547cd555b30a262d!8m2!3d6.3720175!4d2.4403468!16s%2Fg%2F11cs142cg9!19sChIJ2VWJ2RdVIxARLSYKs1XVfFQ?authuser=0&hl=fr&rclk=1,N/A,9CCR+R45
2339,Global Service Plus,Expert immobilier,"4,5 (13)",61 44 44 44,http://www.globalserviceimmo.com/,"à hauteur de l'échangeur, 02 BP1615 Cotonou, Bénin Godomey"
2340,Luxury Prestige,Agence immobilière,"5,0 (1)",96 57 81 04,N/A,"BP: 44 Sèmè Podji Cotonou, Vedoko von funai immeuble MTN"
2341,DEMAMA Le Roi de l'immobilier,Agence immobilière,"5,0 (1)",67 02 20 22,N/A,"9937+M5M, Rue 2108"
2342,IMPACT AFRIQUE SERVICE,Agence immobilière,"4,7 (3)",96 34 34 93,N/A,96 34 34 93
2343,Ilehya Property Bénin,Agence immobilière,"4,9 (9)",52 74 62 74,N/A,BP 271
2344,Cogemeci international,Agence immobilière,N/A N/A,62 01 12 12,N/A,229
2345,Parmi vous immobilier,Agence immobilière,"5,0 (1)",97 99 71 91,N/A,"Agla Hlazounto, C/3859"
2346,Hunters immobilier,Agence immobilière,N/A N/A,61 53 77 75,N/A,Akpakpa
2347,Azzigo Immobilier SARL,Agence immobilière,N/A N/A,97 29 81 01,http://www.azzigo.bj/,06BP2206
2348,Résidence meublé Fidjrosse 3,Agence immobilière,"4,0 (2)",60 21 21 21,N/A,9952+58C
2349,Westec-IMMO,Organisme de logement social,N/A N/A,94 43 94 94,https://westec-immo.com/,"Carré 1540 Quatier Sainte Rita, Cotonou rep du Benin"
2350,Bénin House Immobilier,Agence immobilière,"5,0 (2)",66 00 70 16,N/A,04BP:1544 Cotonou cadjehoun
2351,Résidence locative étoiles rouge,Agence immobilière,N/A N/A,61 19 19 19,N/A,"9CF5+522, Rue 564"
2352,CBC Immobilier Benin,Agence immobilière,"5,0 (3)",66 84 21 39,http://cbc-immobilier.com/,99QW+VQ8
2353,Looking for HOUSE,Agence immobilière,N/A N/A,94 59 45 36,N/A,229
2354,MBC Immo Bénin,Agence d'immobilier d'entreprise,N/A N/A,52 68 73 71,http://www.mbcimmo.com/,52 68 73 71
2355,Experencia IMMO Consulting Sarl,Agence immobilière,N/A N/A,95 76 53 81,N/A,01bp Cotonou Sikècodji face Église Vie profonde 3eme maison à étage
2356,Agent immo plus,Agence immobilière,N/A N/A,91 19 30 95,N/A,"Vèdoko lot 1469, Parcelle H"
2357,Azas Immobilier & Espace Vert,Agence immobilière,N/A N/A,97 93 09 09,N/A,99PM+5XH
2358,ELCRAINTES,Consultant immobilier,N/A N/A,96 73 69 19,https://elcraintes.business.site/?utm_source=gmb&utm_medium=referral,Bp 00229
2359,GCA,Agence d'immobilier d'entreprise,N/A N/A,66 33 85 36,N/A,444
2360,LOGEMENTBENIN,Agence immobilière,"4,4 (5)",61 19 19 19,N/A,RNIE2
2361,BORN TO WIN SERVICES,Agence immobilière,N/A N/A,https://www.google.com/maps/place/BORN+TO+WIN+SERVICES/data=!4m7!3m6!1s0x102355203abe809f:0x759154d421ad9b7c!8m2!3d6.3869159!4d2.4073403!16s%2Fg%2F11q386ccff!19sChIJn4C-OiBVIxARfJutIdRUkXU?authuser=0&hl=fr&rclk=1,N/A,9CP4+QW8
2362,Expathome Cotonou Relocation,Agence immobilière,N/A N/A,https://www.google.com/maps/place/Expathome+Cotonou+Relocation/data=!4m7!3m6!1s0x102355c300dc1ef3:0xf9a32688f9c120a3!8m2!3d6.3494413!4d2.3863434!16s%2Fg%2F11fsx9hm80!19sChIJ8x7cAMNVIxARoyDB-Ygmo_k?authuser=0&hl=fr&rclk=1,N/A,Galerie Commerciale EREVAN Parcelle N°1 Quartier AWHANLEKO Plage 01BP936
