index,name,activity,celebrity_indice,phone_number,web_site,adresse
1,Cabinet Médical Docteur Aline,Médecin du travail,"5,0 (10)",97 47 83 88,https://www.docteuraline.fr/,"VONS NSIA BANQUE Bénin - après feux tricolores carrefour Missebo Avenue Monseigneur STEI\METZ. - Cotonou, Rue du Dahomey (Rue 111)"
2,DR AKIM,Médecin,N/A N/A,97 47 99 88,N/A,9C43+FM7
3,Clinique pédiatrique LES CHRYSALIDES,Pédiatre,"5,0 (5)",56 05 25 65,N/A,F9P4+J9P
4,Centre Médical La Providence,Hôpital,"5,0 (7)",21 30 21 30,https://mondermatologueetmoi.com/,21 30 21 30
5,Cabinet médical du Docteur ADRA,Gastro-entérologue,N/A N/A,98 53 79 23,N/A,01Bp543 Tel:98537923
6,Clinique Boni,Clinique,"1,8 (4)",60 31 31 31,N/A,"9F83+83C, Rue 1200"
7,Centre Medical Apithy,Centre médical,"4,7 (3)",https://www.google.com/maps/place/Centre+Medical+Apithy/data=!4m7!3m6!1s0x102355caf009d2a3:0x45ba30499b155e20!8m2!3d6.3559457!4d2.4162234!16s%2Fg%2F11h__x0prb!19sChIJo9IJ8MpVIxARIF4Vm0kwukU?authuser=0&hl=fr&rclk=1,N/A,"9C48+9FH, Rue 900 IA"
8,Mahouna Hôpital,Hôpital,"3,6 (22)",21 30 14 35,N/A,"9C42+8VH, Rue 395"
9,Cabinet ORL du Stade MK,Centre de santé communautaire,"4,3 (12)",97 19 94 04,N/A,"Rue 2864, lot 2069"
10,Clinique Houeyiho,Hôpital,"4,3 (8)",97 22 07 08,N/A,97 22 07 08
11,"Clinique Ophtalmologique ""La Lumière""",Hôpital,"3,8 (12)",21 31 04 45,http://www.clin-ophta-lalumiere.com/,Rue du Gouverneur Fourn
12,Clinique Coopérative de Sikècodji,Clinique,N/A N/A,21 32 28 54,N/A,"9C99+RWQ, Rue 407"
13,Benoit Afrique Audition BENIN,Magasin d'appareils auditifs,"3,8 (5)",61 89 52 42,http://www.benoit-afrique-audition.com/fr/,Rue 514
14,Clinique Patte d'oie,Hôpital,"4,5 (6)",95 99 99 99,N/A,95 99 99 99
15,CNHU - HKM (Centre National Hospitalier Universitaire Hubert Koutoukou MAGA),Hôpital,"3,6 (70)",21 30 06 56,N/A,21 30 06 56
16,Consulat Honoraire de Cóte d'Ivoire à Cotonou,Consulat,N/A N/A,https://www.google.com/maps/place/Consulat+Honoraire+de+C%C3%B3te+d%27Ivoire+%C3%A0+Cotonou/data=!4m7!3m6!1s0x1023555d3861447f:0xadf821480ac024a1!8m2!3d6.3613478!4d2.4453401!16s%2Fg%2F11s3tdqc6c!19sChIJf0RhOF1VIxARoSTACkgh-K0?authuser=0&hl=fr&rclk=1,N/A,9C6W+H6C
17,Consulat honoraire de la Colombie au Bénin,Administration,"3,5 (2)",97 21 64 97,N/A,"Habitat lot 72D, Immeuble Raïmi Osseni, Akpakpa"
18,Ambassade du Niger,Ambassade,"3,9 (12)",https://www.google.com/maps/place/Ambassade+du+Niger/data=!4m7!3m6!1s0x102354e69fd7f867:0xbeea9bbe323551f6!8m2!3d6.3526024!4d2.435503!16s%2Fg%2F1tfm3sy4!19sChIJZ_jXn-ZUIxAR9lE1Mr6b6r4?authuser=0&hl=fr&rclk=1,N/A,"9C3P+26R, Ave Jean-Paul II"
19,Consulat Général du Tchad,Consulat,"2,8 (6)",https://www.google.com/maps/place/Consulat+G%C3%A9n%C3%A9ral+du+Tchad/data=!4m7!3m6!1s0x1023553736ff11af:0x5212cc5313910885!8m2!3d6.3758072!4d2.4519259!16s%2Fg%2F1hf25f2yh!19sChIJrxH_NjdVIxARhQiRE1PMElI?authuser=0&hl=fr&rclk=1,N/A,"9FG2+8QF, Rue 1821"
20,Ambassade Du Togo,Ambassade,"3,7 (34)",https://www.google.com/maps/place/Ambassade+Du+Togo/data=!4m7!3m6!1s0x10235504624cb555:0x54c382674afe8b54!8m2!3d6.3641858!4d2.4264418!16s%2Fg%2F1vq1wz_l!19sChIJVbVMYgRVIxARVIv-SmeCw1Q?authuser=0&hl=fr&rclk=1,N/A,Boulevard Saint Michel
21,Ambassade de France,Ambassade,"3,9 (48)",21 36 55 33,https://bj.ambafrance.org/,2235 Ave Jean-Paul II
22,consulat de la roumanie au bénin,Consulat,"4,0 (3)",https://www.google.com/maps/place/consulat+de+la+roumanie+au+b%C3%A9nin/data=!4m7!3m6!1s0x1023556aa1093131:0x9ea5c5548d3f049f!8m2!3d6.3644128!4d2.4350463!16s%2Fg%2F11ng3qpjwm!19sChIJMTEJoWpVIxARnwQ_jVTFpZ4?authuser=0&hl=fr&rclk=1,N/A,Carre 122 Avenue Delorme - 01 BP 6411
23,Consulat de France à cotonou,Administration,N/A N/A,https://www.google.com/maps/place/Consulat+de+France+%C3%A0+cotonou/data=!4m7!3m6!1s0x1023554909a75e85:0xca70d9c3c298c19a!8m2!3d6.3518083!4d2.433595!16s%2Fg%2F11txs08s0n!19sChIJhV6nCUlVIxARmsGYwsPZcMo?authuser=0&hl=fr&rclk=1,N/A,515 avenue Albert Sarraut
24,Embassy of the United States of America,Ambassade,"3,8 (19)",21 30 06 50,N/A,"9C28+5X3, Boulevard de la Marina"
25,Ambassade Republic congo,Ambassade,N/A N/A,https://www.google.com/maps/place/Ambassade+Republic+congo/data=!4m7!3m6!1s0x1023553809437e1d:0x8d72bab2cf0a7d9c!8m2!3d6.3750526!4d2.4266077!16s%2Fg%2F11tf9fwsl4!19sChIJHX5DCThVIxARnH0Kz7K6co0?authuser=0&hl=fr&rclk=1,N/A,"9CGG+2JH, Rue 511"
26,Consulat honoraire du congo,Consulat,N/A N/A,https://www.google.com/maps/place/Consulat+honoraire+du+congo/data=!4m7!3m6!1s0x10235536cdbc304f:0xe40e8788cced2428!8m2!3d6.3758451!4d2.4277!16s%2Fg%2F11tmx9s2cp!19sChIJTzC8zTZVIxARKCTtzIiHDuQ?authuser=0&hl=fr&rclk=1,N/A,9CGH+83P
27,Ambassade des Pays-Bas,Ambassade,"4,1 (34)",21 30 04 39,https://www.nederlandwereldwijd.nl/landen/benin/over-ons/ambassade-in-cotonou,992Q+H42
28,Ambassade de l'AFRIQUE DU SUD,Ambassade,"4,3 (6)",21 30 68 95,N/A,21 30 68 95
29,Ambassade de l'État du Qatar à Cotonou,Ambassade,N/A N/A,https://www.google.com/maps/place/Ambassade+de+l%27%C3%89tat+du+Qatar+%C3%A0+Cotonou/data=!4m7!3m6!1s0x102355514453ed75:0x6f77ae3d35fb2a35!8m2!3d6.347422!4d2.3856405!16s%2Fg%2F11qrs2903w!19sChIJde1TRFFVIxARNSr7NT2ud28?authuser=0&hl=fr&rclk=1,N/A,"89WP+X76, Unnamed Road"
30,Ambassade du Togo Liaison Cotonou,Administration,"5,0 (2)",N/A,https://ambatogoabuja.com/,"9C98+Q3R, Rue 216"
31,Consulat Honoraire De Corée Du Sud Au Benin,Consulat,"4,5 (2)",97 07 89 81,N/A,Route De Lomé C/1183 Cadjehoun 10 BP 832
32,Ambassade de Turquie,Ambassade,"3,9 (16)",https://www.google.com/maps/place/Ambassade+de+Turquie/data=!4m7!3m6!1s0x102355378ed5cb1b:0x72be5624770991b6!8m2!3d6.3546319!4d2.3962581!16s%2Fg%2F11j8rjzfyk!19sChIJG8vVjjdVIxARtpEJdyRWvnI?authuser=0&hl=fr&rclk=1,N/A,993W+VG2
33,Ambassade du Nigéria,Ambassade,"4,1 (36)",https://www.google.com/maps/place/Ambassade+du+Nig%C3%A9ria/data=!4m7!3m6!1s0x10235437a353df79:0x647bf1a90eae059f!8m2!3d6.3505908!4d2.3992026!16s%2Fg%2F1thlwlb_!19sChIJed9TozdUIxARnwWuDqnxe2Q?authuser=0&hl=fr&rclk=1,N/A,992X+6MP
34,Cuba Embassy,Ambassade,"3,0 (1)",https://www.google.com/maps/place/Cuba+Embassy/data=!4m7!3m6!1s0x102354570f7fe197:0x4b9020dda606a01f!8m2!3d6.3508828!4d2.4179771!16s%2Fg%2F1tf12q3h!19sChIJl-F_D1dUIxARH6AGpt0gkEs?authuser=0&hl=fr&rclk=1,N/A,9C29+955
35,Ambassade du Ghana,Ambassade,"3,8 (18)",21 30 07 46,N/A,992R+XVM
36,United States Embassy in Benin,Ambassade,"4,2 (17)",https://www.google.com/maps/place/United+States+Embassy+in+Benin/data=!4m7!3m6!1s0x102354484727f8bb:0xb94a019378aec757!8m2!3d6.3505999!4d2.4024265!16s%2Fg%2F11c4bgjk4_!19sChIJu_gnR0hUIxARV8eueJMBSrk?authuser=0&hl=fr&rclk=1,N/A,"9C22+6XM, Boulevard de la Marina"
37,Ambassade de Belgique,Ambassade,"4,1 (13)",95 56 11 32,N/A,"994R+MCH, Piste Amalco"
38,Consulat & Residence Du Consul General Honoraire de L'inde,Consulat,"5,0 (1)",https://www.google.com/maps/place/Consulat+%26+Residence+Du+Consul+General+Honoraire+de+L%27inde/data=!4m7!3m6!1s0x102355c331fa3aab:0xca56c426777824ef!8m2!3d6.3775761!4d2.3915985!16s%2Fg%2F11c5hhwz_3!19sChIJqzr6McNVIxAR7yR4dybEVso?authuser=0&hl=fr&rclk=1,N/A,99HR+2JQ
39,Consulat général du Cameroun - Bureau de liaison de Cotonou,Consulat,"4,0 (3)",https://www.google.com/maps/place/Consulat+g%C3%A9n%C3%A9ral+du+Cameroun+-+Bureau+de+liaison+de+Cotonou/data=!4m7!3m6!1s0x10235544a43770c1:0xb76733f72b05a894!8m2!3d6.3628036!4d2.3987716!16s%2Fg%2F11q8tjqkfn!19sChIJwXA3pERVIxARlKgFK_czZ7c?authuser=0&hl=fr&rclk=1,N/A,N/A
40,CONSULAT GÉNÉRAL DU GABON,Consulat,"4,2 (13)",https://www.google.com/maps/place/CONSULAT+G%C3%89N%C3%89RAL+DU+GABON/data=!4m7!3m6!1s0x1023544a49320f1d:0x3e6667540363c12a!8m2!3d6.3559193!4d2.4031706!16s%2Fg%2F11c5t1k4q4!19sChIJHQ8ySUpUIxARKsFjA1RnZj4?authuser=0&hl=fr&rclk=1,N/A,9C43+977
41,Ambassade de Chine,Ambassade,N/A N/A,https://www.google.com/maps/place/Ambassade+de+Chine/data=!4m7!3m6!1s0x1023543719eaaaab:0x5502f131a58f4660!8m2!3d6.3510755!4d2.3976401!16s%2Fg%2F11kj9018hw!19sChIJq6rqGTdUIxARYEaPpTHxAlU?authuser=0&hl=fr&rclk=1,N/A,992X+C3J
42,Ambassade de Turquie à Cotonou,Ambassade,N/A N/A,https://www.google.com/maps/place/Ambassade+de+Turquie+%C3%A0+Cotonou/data=!4m7!3m6!1s0x1023556ec16c598f:0xc1fe44bc326d9d37!8m2!3d6.3517575!4d2.3966473!16s%2Fg%2F11sy3d553t!19sChIJj1lswW5VIxARN51tMrxE_sE?authuser=0&hl=fr&rclk=1,N/A,992W+PM2
43,Ambassade du Maroc,Ambassade,"2,8 (4)",https://www.google.com/maps/place/Ambassade+du+Maroc/data=!4m7!3m6!1s0x1023558913af22c3:0xa32706ee8f6e1dd2!8m2!3d6.349703!4d2.3880282!16s%2Fg%2F11rqyvc1j_!19sChIJwyKvE4lVIxAR0h1uj-4GJ6M?authuser=0&hl=fr&rclk=1,N/A,89XQ+V6J
44,Ambassade de Libye,Ambassade,"2,5 (2)",https://www.google.com/maps/place/Ambassade+de+Libye/data=!4m7!3m6!1s0x1023544be0d7ff8f:0xcc44b2f0b6b1c1f4!8m2!3d6.3545716!4d2.4049705!16s%2Fg%2F1tzvykrj!19sChIJj__X4EtUIxAR9MGxtvCyRMw?authuser=0&hl=fr&rclk=1,N/A,9C33+RXH
45,China Embassy,Ambassade,N/A N/A,https://www.google.com/maps/place/China+Embassy/data=!4m7!3m6!1s0x10235456303fffff:0xeed5787f0a808bf4!8m2!3d6.352134!4d2.4201765!16s%2Fg%2F11txv204lg!19sChIJ__8_MFZUIxAR9IuACn941e4?authuser=0&hl=fr&rclk=1,N/A,9C2C+V33
46,Ambassade de la République démocratique du Congo,Administration,"4,0 (3)",21 30 91 80,N/A,995V+2Q2
47,Ambassade du Roi,Église,"5,0 (3)",99 51 51 23,N/A,"Rue 2046 Akpakpa, Senade derriere l’ecole de base"
48,Ambassade du Japon au Benin,Ambassade,"4,1 (21)",21 30 59 86,http://www.bj.emb-japan.go.jp/,89XX+75Q
49,Ambassade de Corée,Ambassade,"5,0 (1)",https://www.google.com/maps/place/Ambassade+de+Cor%C3%A9e/data=!4m7!3m6!1s0x102354317e16f8cf:0x2c1a82734a62a0e3!8m2!3d6.3542694!4d2.3939172!16s%2Fg%2F1tvbgg92!19sChIJz_gWfjFUIxAR46BiSnOCGiw?authuser=0&hl=fr&rclk=1,N/A,993V+PH3
50,Ambassade du Zaire,Ambassade,"4,0 (1)",N/A,https://ambassade-du-zaire.business.site/?utm_source=gmb&utm_medium=referral,N/A
51,Bureau de l'Ambassade du Canada au Bénin,Ambassade,"3,5 (4)",90 25 80 10,https://www.international.gc.ca/country-pays/benin/cotonou.aspx?lang=fra,Rue 364
52,Ambassade d'Égypte,Ambassade,"4,8 (5)",https://www.google.com/maps/place/Ambassade+d%27%C3%89gypte/data=!4m7!3m6!1s0x102354315c15cab7:0x339073db4a97799d!8m2!3d6.3538693!4d2.3951324!16s%2Fg%2F1td22l22!19sChIJt8oVXDFUIxARnXmXSttzkDM?authuser=0&hl=fr&rclk=1,N/A,993W+G3R
53,Consulat du Sénégal à Cotonou,Siège social,"4,3 (13)",https://www.google.com/maps/place/Consulat+du+S%C3%A9n%C3%A9gal+%C3%A0+Cotonou/data=!4m7!3m6!1s0x1023558aeb593fb9:0x8e241459a501f7a!8m2!3d6.3678723!4d2.4272414!16s%2Fg%2F11j6hqqbb6!19sChIJuT9Z64pVIxAReh9QmkVB4gg?authuser=0&hl=fr&rclk=1,N/A,"9C9G+4VX, Rue 203"
54,Résidence de France,Ambassade,"5,0 (1)",https://www.google.com/maps/place/R%C3%A9sidence+de+France/data=!4m7!3m6!1s0x1023555a76da9ecd:0x11443e3c43f3ddf4!8m2!3d6.3512827!4d2.413747!16s%2Fg%2F11rrkkydc7!19sChIJzZ7adlpVIxAR9N3zQzw-RBE?authuser=0&hl=fr&rclk=1,N/A,"9C27+GF9, Boulevard de la Marina"
55,Ambassade de Russie - Посольство России,Ambassade,"4,4 (18)",N/A,https://benin.mid.ru/,9C29+GFF
56,Consulat de la Tunisie au Bénin,Consulat,"2,0 (1)",97 74 69 75,N/A,Carré 1137 Agontinkon
57,RESTAURANT BAR AMBASSADE,Bar,"3,7 (3)",97 07 68 87,N/A,"9FJ4+WWW, Rue 1254"
58,Embassy of China,Ambassade,"4,4 (5)",21 30 12 92,N/A,992W+5WX
59,Ambassade D'Angola,Siège social,"5,0 (1)",96 73 02 22,N/A,994W+HP2
60,Consulat du BURKINA FASO,Siège social,"4,4 (18)",21 30 14 51,N/A,9C44+82V
61,Ambassade De Qatar,Siège social,"4,2 (13)",21 31 72 00,N/A,89WX+VCR
62,Restaurant ambassade,Restaurant,N/A N/A,https://www.google.com/maps/place/Restaurant+ambassade/data=!4m7!3m6!1s0x1023550b9d188059:0xf75c7737f125742!8m2!3d6.3910715!4d2.4533707!16s%2Fg%2F11p06xt5ff!19sChIJWYAYnQtVIxARQlcSf3PHdQ8?authuser=0&hl=fr&rclk=1,N/A,9FR3+C8H
63,Représentation Permanente de la CEDEAO au Bénin,Ambassade,"5,0 (1)",97 39 71 76,N/A,"081 BP 7273 Aeroport 1er étage, Espace Marie Stella, Zone CEN-SAD"
64,Côte D’Ivoire Consulats in Cotonou,Administration,N/A N/A,21 33 55 05,N/A,9C6W+H6C
65,Ambassade de la Republique Bolivarienne du Venezuela,Siège social,"4,3 (7)",21 30 23 88,N/A,"Av. Jean Paul II, dernier vons a droit avant le aeroport, llot 646 parcelle D"
66,CAPAGO International (Centre officiel de demande de visas),Administration,"4,8 (1 378)",91 30 11 11,http://fr-bj.capago.eu/,"Immeuble Kougblenou, Boulevard Steinmetz"
67,在ベナン日本国大使館 Ambassade du Japon au Benin,,N/A N/A,https://www.google.com/maps/place/%E5%9C%A8%E3%83%99%E3%83%8A%E3%83%B3%E6%97%A5%E6%9C%AC%E5%9B%BD%E5%A4%A7%E4%BD%BF%E9%A4%A8+Ambassade+du+Japon+au+Benin/data=!4m7!3m6!1s0x102355cfc0e629e1:0xf4599b0bfb0aaa67!8m2!3d6.3483396!4d2.4000138!16s%2Fg%2F11hzchy5gw!19sChIJ4SnmwM9VIxARZ6oK-wubWfQ?authuser=0&hl=fr&rclk=1,N/A,8CX2+82J
68,Résidence Ambassade du Brésil,Résidence,N/A N/A,https://www.google.com/maps/place/R%C3%A9sidence+Ambassade+du+Br%C3%A9sil/data=!4m7!3m6!1s0x102355fd8b874631:0xba4526f39c8e5d8e!8m2!3d6.3542413!4d2.4233264!16s%2Fg%2F11rqzfv_g7!19sChIJMUaHi_1VIxARjl2OnPMmRbo?authuser=0&hl=fr&rclk=1,N/A,9C3C+HXG
