index,name,activity,celebrity_indice,phone_number,web_site,adresse
1205,KRISS Garage Auto,Garage automobile,N/A N/A,https://www.google.com/maps/place/KRISS+Garage+Auto/data=!4m7!3m6!1s0x102355fee010d431:0x66b168186e21820f!8m2!3d6.3757331!4d2.3902315!16s%2Fg%2F11mb0wlwq2!19sChIJMdQQ4P5VIxARD4IhbhhosWY?authuser=0&hl=fr&rclk=1,N/A,99GR+73X
1206,MODAS,Atelier de carrosserie automobile,N/A N/A,https://www.google.com/maps/place/MODAS/data=!4m7!3m6!1s0x102355f912d106a1:0x66c4f6b6987b0c0f!8m2!3d6.3562831!4d2.4171651!16s%2Fg%2F11t1sflwks!19sChIJoQbREvlVIxARDwx7mLb2xGY?authuser=0&hl=fr&rclk=1,N/A,"9C48+MMV, Rue 900 IA"
1207,Garage la patience,Garage automobile,"5,0 (1)",97 33 57 80,N/A,"9CPH+RCG, Ste Cécile"
1208,Frigoriste AUTO Constant,Garage automobile,"4,3 (4)",97 54 30 21,N/A,01BP1111
1209,Electricien Médard,Atelier de réparation pour motos,N/A N/A,94 06 06 46,N/A,"9C4J+JHM, Rue 107"
1210,Akb Autos Sarl,Atelier de mécanique automobile,N/A N/A,97 98 60 97,N/A,Qt Aidjedo C 1002
1211,Vulcanisation Générale,Atelier de réparation automobile,N/A N/A,95 86 47 19,N/A,"99QF+H82, Rue 2180"
1212,A Tour Garage,Garage automobile,N/A N/A,66 85 85 70,N/A,99M7+MGV
1213,SAV - GARAGE PROFESSIONNEL LBM,Garage automobile,N/A N/A,60 60 65 99,http://www.lesbagnoles.com/,229
1214,"Espoir pneumatique, réparation pneu, rapide et soigné",Atelier de réparation de pneus,N/A N/A,97 60 44 26,N/A,9F9V+QF5
1215,Espace Pneumatiques Cotonou,Atelier de réparation automobile,"4,5 (2)",21 31 78 09,N/A,"9C59+3CC, Av. du Gouverneur Van VollenHoven"
1216,Les Bagnole SAV,Garage automobile,N/A N/A,95 95 51 31,N/A,"9F99+762, Rue 1713"
1217,Garage Arche de Noe Vodjè,Garage automobile,"4,4 (5)",69 53 20 20,N/A,99CX+3R2
1218,CREDA,Atelier de réparation automobile,"5,0 (1)",97 44 30 21,N/A,98PR+W55
1219,Eagle Le Salon De L'Automobile,Garage automobile,N/A N/A,https://www.google.com/maps/place/Eagle+Le+Salon+De+L%27Automobile/data=!4m7!3m6!1s0x1023558a76533971:0x515cff4566ac3973!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11tcx5jj2v!19sChIJcTlTdopVIxARczmsZkX_XFE?authuser=0&hl=fr&rclk=1,N/A,"Quarter, industrial area (akpakpa), lot 72A"
1220,Peintre Salomon Godomey,Atelier de réparation automobile,N/A N/A,https://www.google.com/maps/place/Peintre+Salomon+Godomey/data=!4m7!3m6!1s0x102357e9447821ff:0x7d0bb2ef55dfb3e9!8m2!3d6.3831396!4d2.3454877!16s%2Fg%2F11tbrf9qny!19sChIJ_yF4ROlXIxAR6bPfVe-yC30?authuser=0&hl=fr&rclk=1,N/A,98MW+75P
1221,GAMOTO ET FIKS,Garage automobile,N/A N/A,97 01 66 76,N/A,072BP235
1222,SGBI,Atelier de réparation automobile,"3,5 (4)",97 76 04 45,N/A,"98VV+3Q8, Maison HOUEDANOU Qtier Tokan"
1223,AUTO BAK CENTER SARL,Garage automobile,"3,0 (4)",90 17 55 17,N/A,90 17 55 17
1224,Garage du Courage,Mécanicien,"3,8 (53)",97 89 04 21,N/A,9988+2JM
1225,Frigoriste Auto Constant Froid,Garage automobile,"5,0 (1)",97 54 30 21,N/A,9CF3+Q5V
1226,Chez Donne Mécano Akpakpa,Mécanicien,N/A N/A,https://www.google.com/maps/place/Chez+Donne+M%C3%A9cano+Akpakpa/data=!4m7!3m6!1s0x1023559234fdaaf7:0x5a29fd09d4d9fdc5!8m2!3d6.3712518!4d2.4444473!16s%2Fg%2F11sqkd38xp!19sChIJ96r9NJJVIxARxf3Z1An9KVo?authuser=0&hl=fr&rclk=1,N/A,9CCV+GQ4
1227,Atomabe etienne,Atelier de réparation pour motos,N/A N/A,https://www.google.com/maps/place/Atomabe+etienne/data=!4m7!3m6!1s0x1023559431d2d481:0xa38d99c585fe3df7!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11spdn01h5!19sChIJgdTSMZRVIxAR9z3-hcWZjaM?authuser=0&hl=fr&rclk=1,N/A,99CR+4F9
1228,La Diligence,Garage automobile,"5,0 (2)",90 62 80 68,N/A,Ilot 1390-C Gbédagba
1229,CRMF GARAGE,Garage automobile,"4,5 (2)",57 13 30 10,https://crmf-garage-benin.business.site/?utm_source=gmb&utm_medium=referral,03 BP 0500
1230,Mécano Judy,Garage automobile,N/A N/A,https://www.google.com/maps/place/M%C3%A9cano+Judy/data=!4m7!3m6!1s0x1023576339665c03:0xe85d68ebb8a2f623!8m2!3d6.3796863!4d2.3689489!16s%2Fg%2F11tc_wjgmd!19sChIJA1xmOWNXIxARI_aiuOtoXeg?authuser=0&hl=fr&rclk=1,N/A,99H9+VHG
1231,Garage El-hadj,Garage automobile,"1,0 (1)",95 21 40 90,N/A,9CG9+WXC
1232,PEMEK AUTO SERVICE,Atelier de mécanique automobile,N/A N/A,96 38 78 01,N/A,"071BP352 kounoupatrice@gmail.com, Rue 2937B"
1233,Garage Auto Fériague Et Fils,Électricien automobile,"5,0 (1)",62 92 13 06,N/A,01 BP 2491
1234,Friendly neighborhood tire guys,Atelier de réparation automobile,N/A N/A,https://www.google.com/maps/place/Friendly+neighborhood+tire+guys/data=!4m7!3m6!1s0x102355d9027595db:0x4440303310fc6bdd!8m2!3d6.3609311!4d2.4029737!16s%2Fg%2F11sbz2tb77!19sChIJ25V1AtlVIxAR3Wv8EDMwQEQ?authuser=0&hl=fr&rclk=1,N/A,17 rue 12.185
1235,AKOUM DESIGN MOTORS,Garage automobile,N/A N/A,https://www.google.com/maps/place/AKOUM+DESIGN+MOTORS/data=!4m7!3m6!1s0x102357bf4ac73c75:0x71d3e25c5a5d9914!8m2!3d6.3903242!4d2.355337!16s%2Fg%2F11j2zbr1sb!19sChIJdTzHSr9XIxARFJldWlzi03E?authuser=0&hl=fr&rclk=1,N/A,"99R4+44G, RNIE2"
1236,Garage boîte vitesse automatique,Mécanicien de carrosserie automobile,"5,0 (1)",97 40 39 58,N/A,99CR+4F9
1237,Ets OCJ Jean 08-12,Garage automobile,"5,0 (2)",97 76 58 37,https://etsocjjean0812.business.site/?utm_source=gmb&utm_medium=referral,+22997765837
1238,Krisskross Motors,Atelier de mécanique automobile,"3,6 (7)",https://www.google.com/maps/place/Krisskross+Motors/data=!4m7!3m6!1s0x102355b7eaaaaaab:0xc5d3ee8f405ba6c!8m2!3d6.3689123!4d2.4023471!16s%2Fg%2F11b_00cqy_!19sChIJq6qq6rdVIxARbLoF9Og-XQw?authuser=0&hl=fr&rclk=1,N/A,N/A
1239,ONAh brendan,Atelier de réparation pour motos,N/A N/A,90 94 60 44,N/A,9CRW+28P
1240,Auto Clinique Performance,Garage automobile,N/A N/A,96 63 00 79,N/A,Rue 2169
1241,Garage St Rem,Garage automobile,N/A N/A,95 40 96 79,N/A,4e rue après la fin de la clôture de l'usine d'engrais 1ère rue à droite dans l'angle
1242,GARAGE AUTOMOBILE BON SAMARITAIN 2,Garage automobile,"4,5 (2)",97 19 28 37,N/A,01bp02
1243,Garage GMCPLUS,Mécanicien,"4,0 (6)",https://www.google.com/maps/place/Garage+GMCPLUS/data=!4m7!3m6!1s0x1023553e804e6993:0x68fb5d303979f08f!8m2!3d6.3654443!4d2.4241499!16s%2Fg%2F11j7xl1_9s!19sChIJk2lOgD5VIxARj_B5OTBd-2g?authuser=0&hl=fr&rclk=1,N/A,Rue 407
1244,Top Auto Service,Service de restauration d'automobiles,"5,0 (1)",62 36 66 66,https://topautoservice-autorestorationservice.business.site/,01BP1989
1245,Forge Fréquence 2,Garage automobile,"5,0 (1)",97 76 18 97,N/A,B 74
1246,Pharmacie 4therapie tokpa,Atelier de réparation pour motos,"5,0 (1)",90 20 89 18,N/A,"9CFH+GWF, Jericho, Cotonou"
1247,Garage Automobile CRMF,Garage automobile,N/A N/A,97 04 05 21,N/A,N/A
1248,ETS KEDAS et frère,Mécanicien,N/A N/A,https://www.google.com/maps/place/ETS+KEDAS+et+fr%C3%A8re/data=!4m7!3m6!1s0x103cab601598f8bd:0x433d1e44cf9cb2c0!8m2!3d6.3643607!4d2.47566!16s%2Fg%2F11q93hpd41!19sChIJvfiYFWCrPBARwLKcz0QePUM?authuser=0&hl=fr&rclk=1,N/A,Lot 105 rue 499 Akpakpa ( Qtr donaten
1249,Garage Americain Sarl (Godomey),Garage automobile,"4,3 (8)",61 14 33 07,N/A,"98PX+C4H, RNIE1"
1250,FINAGNON TECHNO PNEUMATIQUE,Magasin de pneus,"3,0 (1)",97 84 33 59,N/A,"Bar Tito, Lot 485"
1251,Académie de l'excellence,Mécanicien,N/A N/A,61 47 89 33,N/A,03bp576
1252,KINDE IMPORT EXPORT,Magasin de pneus,N/A N/A,97 68 82 40,N/A,719
1253,APSONIC FIFADJI _Services après vente,Atelier de réparation pour motos,"4,5 (12)",https://www.google.com/maps/place/APSONIC+FIFADJI+_Services+apr%C3%A8s+vente/data=!4m7!3m6!1s0x102355cf03defa89:0x3470360fe243f3b!8m2!3d6.3909618!4d2.3896907!16s%2Fg%2F11pwpmwcht!19sChIJifreA89VIxAROz8k_mADRwM?authuser=0&hl=fr&rclk=1,N/A,"99RQ+9VP, Rue 2650"
1254,JACO'S,Garage automobile,N/A N/A,91 97 05 91,https://jacos-service.business.site/?utm_source=gmb&utm_medium=referral,91 97 05 91
1255,Mecano chez expedit,Garage automobile,N/A N/A,https://www.google.com/maps/place/Mecano+chez+expedit/data=!4m7!3m6!1s0x102357cbbcf7bdd3:0x290abf865c6e05cc!8m2!3d6.3740779!4d2.3665466!16s%2Fg%2F11p56hscpj!19sChIJ0733vMtXIxARzAVuXIa_Cik?authuser=0&hl=fr&rclk=1,N/A,"99F8+JJM, Unnamed Road"
1256,Votre Garagiste Fiable Ets Prudencia Plus,Garage automobile,"4,5 (2)",67 60 53 35,https://www.facebook.com/Votre-Garagiste-Fiable-109275380705855/,229
1257,TVS,Atelier de réparation pour motos,"5,0 (1)",https://www.google.com/maps/place/TVS/data=!4m7!3m6!1s0x102357ec6ba6ffad:0xd589ed60090ba424!8m2!3d6.3982117!4d2.3423383!16s%2Fg%2F11rjmqm1dd!19sChIJrf-ma-xXIxARJKQLCWDtidU?authuser=0&hl=fr&rclk=1,N/A,98XR+7WP
1258,KR BON SECOURS,Atelier de mécanique automobile,"2,5 (2)",96 13 52 06,N/A,GODOMEY/NOUVENOUMEDE SOUS LES PYLÔNES RUELLE A CÔTÉ DU TERRAIN CEG GODOMEY
1259,Q L T- LEVAGE,Garage automobile,"3,6 (9)",97 22 80 55,N/A,"99G9+Q8J, Unnamed Road"
1260,STE BERISH INTER,Prestataire de tuning automobile,N/A N/A,60 57 43 91,N/A,01 bp3743
1261,LBM- PNEU MICHELIN,Garage automobile,N/A N/A,60 60 65 91,http://www.lesbagnoles.com/,229
1262,Voredon marque,Mécanicien de carrosserie automobile,N/A N/A,55 94 10 97,https://www.oredonvital.com/,001
1263,Casse auto La confiance,Magasin de pièces de rechange automobiles,"3,3 (4)",95 40 86 59,N/A,"9C7R+4W2, Rue 1403"
1264,Ets Tékanf auto center,Électricien automobile,N/A N/A,97 68 97 37,N/A,Bp 012491
1265,PNEUMATIQUE NDAFIA,Magasin de pneumatiques d'occasion,"1,0 (1)",62 69 17 95,N/A,99GQ+JVF
1266,Sté EMMANUELOR JUNIOR Sarl,Service de réparation de vitres automobiles,"4,3 (9)",97 30 49 92,https://ste-emmanuelor-junior.business.site/?utm_source=gmb&utm_medium=referral,"9C5F+MXQ, Rue d'Abomey"
1267,Garage fenou services,Atelier de réparation automobile,"5,0 (1)",97 33 30 36,N/A,98PV+C53
1268,Garage maurice,Atelier de réparation automobile,N/A N/A,https://www.google.com/maps/place/Garage+maurice/data=!4m7!3m6!1s0x102355e486154fef:0x6708098bb76db9d5!8m2!3d6.3848957!4d2.4564297!16s%2Fg%2F11pc9y0xtn!19sChIJ708VhuRVIxAR1bltt4sJCGc?authuser=0&hl=fr&rclk=1,N/A,"9FM4+XH3, Rue 1258"
1269,elour benin,Mécanicien,N/A N/A,95 22 77 44,https://elour-benin.business.site/?utm_source=gmb&utm_medium=referral,1
1270,AFALDO SARL,Vendeur de voitures d'occasion,N/A N/A,66 03 04 61,https://afaldo-sarl.business.site/?utm_source=gmb&utm_medium=referral,1458
1271,Quidoaks automobile services,Magasin de pièces de rechange automobiles,"4,0 (1)",61 61 99 97,https://quidoaks-automobile-services.business.site/?utm_source=gmb&utm_medium=referral,"opposé là station EWELL et a côté de New canan showroom, Carrefour"
1272,Visualky store,Magasin de matériel de photographie,"5,0 (1)",40 35 40 32,https://www.facebook.com/kayavstore?mibextid=ZbWKwL,40 35 40 32
1273,KSM Technologies,Atelier de réparation de téléphones mobiles,"5,0 (2)",57 23 13 14,https://ksm-technologies.business.site/?utm_source=gmb&utm_medium=referral,9G7C+RH7
1274,Shop Online,Studio de photographie,"5,0 (1)",https://www.google.com/maps/place/Shop+Online/data=!4m7!3m6!1s0x102355eda45c3541:0x34434d4683d7ffbf!8m2!3d6.3873337!4d2.4395899!16s%2Fg%2F11rrp1y721!19sChIJQTVcpO1VIxARv__Xg0ZNQzQ?authuser=0&hl=fr&rclk=1,N/A,"9CPQ+WRP, Rue Bel Air"
1275,MELEC Store,Magasin d'électroménager,"4,2 (5)",97 48 80 51,N/A,"N°1147, Rue 880 Avenue de l'Ouémé"
1276,Harold Photographie,Photographe,"5,0 (2)",69 10 74 16,N/A,"03bp1841 cotonou Fifadji, en face du marché"
1277,BEN STUDIO,Studio de photographie,"4,3 (34)",97 27 37 27,https://web.facebook.com/benstudioofficiel,9FQC+F64
1278,Studio Manifold & REDEMPTIC Prod,Studio de photographie,"5,0 (1)",https://www.google.com/maps/place/Studio+Manifold+%26+REDEMPTIC+Prod/data=!4m7!3m6!1s0x1023558f15767fcb:0xbbfc8c057135e84e!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11tmyfqm8p!19sChIJy392FY9VIxARTug1cQWM_Ls?authuser=0&hl=fr&rclk=1,N/A,Agla rue du collège notre Dame de Laurette
1279,energieinnov,Service de réparation de matériel électronique,N/A N/A,66 62 88 10,https://energieinnov.business.site/?utm_source=gmb&utm_medium=referral,BP229
1280,Sedjro Studio,Studio de photographie,"5,0 (2)",90 83 54 63,N/A,"Église St Martin, Akpakpa"
1281,energieinnov,Service de réparation de matériel électronique,"4,5 (2)",66 62 88 10,https://energieinnov.business.site/?utm_source=gmb&utm_medium=referral,"akpakpa, lot 818"
1282,PAPARA SHOP,Fournisseur de matériel audiovisuel,"4,8 (24)",62 44 74 74,N/A,03bp3404
1283,FASICA,Atelier de réparation de téléphones mobiles,N/A N/A,96 96 07 34,http://www.precisservices.com/,9CGR+PWR
1284,JMTECH Service,Atelier de réparation de téléphones mobiles,N/A N/A,96 75 59 93,N/A,96 75 59 93
1285,iCare phone repair,Service de réparation d'ordinateurs,"4,3 (19)",62 50 96 96,http://www.icare-benin.com/,115 RUE FIRMIN SANTOS
1286,Oeilmagic,Studio de photographie,"3,0 (2)",97 21 29 49,N/A,9GGH+CVF
1287,The studio,Photographe de mariage,N/A N/A,61 02 78 55,N/A,N/A
1288,SacréMalick Studio,Studio de photographie,N/A N/A,62 65 85 10,https://www.instagram.com/invites/contact/?i=fnf91sfmwxxo&utm_content=3v4sjsj,62 65 85 10
1289,La vallée des ouvriers de DIEU,Atelier de réparation de téléphones mobiles,N/A N/A,97 45 02 86,N/A,HH2M+MMX
1290,SCANDI BENIN WEST AFRICA,Service de réparation d'imprimantes,"5,0 (5)",65 06 55 34,https://ausmath-djamal.business.site/?utm_source=gmb&utm_medium=referral,03BP1884
1291,ISAAC PHOTO GSM,Magasin d'électronique,"5,0 (1)",https://www.google.com/maps/place/ISAAC+PHOTO+GSM/data=!4m7!3m6!1s0x102355cff59c5fcb:0xb68699889cffc066!8m2!3d6.379004!4d2.4257064!16s%2Fg%2F11f6g2dy_t!19sChIJy1-c9c9VIxARZsD_nIiZhrY?authuser=0&hl=fr&rclk=1,N/A,"9CHG+J74, Rue 516"
1292,Ets Césaire et fils,Vente d'électroménager en gros,"5,0 (1)",95 56 26 03,N/A,95562603. /97980165
1293,Electroluxehouse BENIN,Vente d'électroménager en gros,N/A N/A,60 98 25 25,https://electroluxehouse-benin.business.site/?utm_source=gmb&utm_medium=referral,9C9F+HQM
1294,Carlcare Service,Service de réparation de téléphones,"3,8 (60)",61 20 80 57,https://www.carlcare.com/bj/,"Centre commercial CITY CENTREDantokpa, 3e etage Boutique 4567 du"
1295,iCare phone repair,Service de réparation d'ordinateurs,"4,3 (19)",62 50 96 96,http://www.icare-benin.com/,115 RUE FIRMIN SANTOS
1296,ROD TECHNOLOGIE,Entreprise d’électronique,N/A N/A,97 37 04 52,http://goafricaonline.com/bj/461776-rod-technologie-depannage-electronique-abomey-calavi-benin,Aitchédji
1297,Carlcare Service,Service de réparation de téléphones,N/A N/A,61 20 80 57,https://www.carlcare.com/bj/,"Boutique, Carrefour"
1298,Réparation de téléphone portable,Atelier de réparation de téléphones mobiles,"5,0 (5)",96 25 29 88,N/A,C83R+92P
1299,Huawei Technologies Benin sa,Fournisseur d'équipements de télécommunications,"4,4 (19)",64 78 08 08,http://www.huawei.com/,64 78 08 08
1300,SCHADDAÏ CENTER,Atelier de réparation d'instruments de musique,N/A N/A,66 63 40 69,https://shaddai-center.business.site/,1906B
1301,TGM CENTRE,Magasin d'instruments de musique,"4,2 (5)",66 69 76 23,N/A,"9C6F+QFQ, Rue 403"
1302,Africa Professional Sound System,Magasin d'instruments de musique,"4,1 (7)",97 56 05 51,N/A,9CJ9+JF8
1303,Hosanna Musique Benin,Magasin d'instruments de musique,"5,0 (1)",67 02 38 00,https://hosannamusiquebenin.business.site/?utm_source=gmb&utm_medium=referral,09 BP 379
1304,Fondamental Music Afliwa,Magasin d'instruments de musique,"5,0 (3)",66 97 86 99,N/A,01 BP 4606
1305,HF Muzic,Magasin d'instruments de musique,"5,0 (4)",97 60 20 33,N/A,071BP054
1306,Empire du Son,Magasin d'instruments de musique,N/A N/A,66 81 28 64,N/A,66 81 28 64
1307,MASTERSOUND,Magasin d'instruments de musique,N/A N/A,90 95 96 19,N/A,98MH+FQ4
1308,Afi Jesu (vente des instruments de musique),Magasin d'instruments de musique,"4,0 (1)",https://www.google.com/maps/place/Afi+Jesu+%28vente+des+instruments+de+musique%29/data=!4m7!3m6!1s0x10235798860d980d:0x78d675ca7892c369!8m2!3d6.3846161!4d2.3752862!16s%2Fg%2F11s_5l_90w!19sChIJDZgNhphXIxARacOSeMp11ng?authuser=0&hl=fr&rclk=1,N/A,"KOUHOUNOU Face Stade de l'amitié 1er étage de l'immeuble ""BRIDGESTONE 01 BP 3473"
1309,Zongo2,Magasin d'instruments de musique,N/A N/A,97 49 58 49,N/A,N/A
1310,Amazing Grace Musical,Magasin d'instruments de musique,"3,0 (1)",97 70 01 85,N/A,9C84+XG5
1311,Solution Equipements Benin,Fournisseur de pièces détachées pour camions,N/A N/A,62 65 61 50,N/A,02bp2762
1312,INGCO BENIN,Magasin d'outillage,"4,2 (127)",97 14 44 44,N/A,SOCIETE WISSAM
1313,iCare phone repair,Magasin de téléphonie mobile,"4,3 (19)",62 50 96 96,N/A,115 RUE FIRMIN SANTOS
1314,SOCIETE WISSAM,Magasin de materiaux de construction,"4,0 (198)",97 97 10 15,N/A,1733
1315,AK-SERVICES # TROPIC DESIGN,Magasin de mobilier rustique,"4,5 (4)",90 49 13 95,N/A,LA ROCHE
1316,Atelier face a la voie pave marche midombo,Tapissier décorateur,"3,0 (1)",96 53 96 95,N/A,229 96539695
1317,CONIFERE BOIS - Atelier,Magasin d'ameublement et de décoration,"5,0 (1)",97 68 99 74,N/A,"9FF3+GGW, Rue 1605B"
1318,Fenu Meubles et Decors,Tapissier décorateur,N/A N/A,96 87 96 07,N/A,N/A
1319,Les ateliers 3'M'S,Atelier de menuiserie,"4,0 (1)",96 27 33 93,N/A,"Godomey , Rue du collège Sainte Félicité ,Maison Nico"
1320,AHI atelier de menuiserie,Fabricant de meubles,N/A N/A,94 67 42 04,N/A,rue 12360 maison n° 23
1321,Meuble Solutions,Magasin de meubles,"4,9 (11)",52 15 62 62,N/A,"2ème rue à gauche, Vons Filao"
